"Year","Article","Chapter","ACC","SUSP","STPIL","STPLOC","STPFOR","INDICM","REL","MED","EDU","RECID","GROUP","INTOX","JUVEN","CLOSE","CL1.2","NODEC","STPSDR","TOCRT","CL3.1","CL10","STPTOT"
2016,"Article 279","XI",26,5,0,0,0,5,0,0,0,0,0,0,0,48,48,21,NA,5,NA,NA,NA
2016,"Article 280","XI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Article 281","XI",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,NA,0,NA,NA,NA
2016,"Article 282","XI",2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,NA,0,NA,NA,NA
2016,"Article 283","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,NA,NA,NA
2016,"Article 284","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 285","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 286","XI",11290,3419,9,23,0,2742,256,1,3,123,7,594,23,14404,14180,8032,NA,3002,NA,NA,NA
2016,"Article 287","XI",39,11,0,0,0,10,0,0,0,0,0,7,0,11,10,28,NA,10,NA,NA,NA
2016,"Article 288","XI",12,1,0,0,0,1,0,0,0,0,0,0,0,4,4,11,NA,1,NA,NA,NA
2016,"Article 289","XI",12205,2832,3,101,2,2348,14,19,15,911,427,495,318,950,919,9672,NA,2396,NA,NA,NA
2016,"Article 290","XI",1970,20,0,1,0,19,0,0,0,7,1,0,0,765,765,1950,NA,19,NA,NA,NA
2016,"Article 291","XI",55,10,0,0,0,8,0,1,0,0,0,1,0,112,111,45,NA,9,NA,NA,NA
2016,"Article 292","XI",264,8,0,1,0,5,0,0,0,2,3,0,0,23,23,258,NA,5,NA,NA,NA
2016,"Others","XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 293","XII",13,2,0,0,0,1,0,0,0,0,0,0,0,11,11,12,NA,1,NA,NA,NA
2016,"Article 294","XII",9,1,0,0,0,1,0,0,0,0,0,0,0,3,3,8,NA,1,NA,NA,NA
2016,"Article 295","XII",5,2,0,1,0,1,0,0,0,0,0,0,0,5,5,3,NA,1,NA,NA,NA
2016,"Article 296","XII",3973,1530,13,49,1,1312,9,29,0,313,250,572,82,2680,2674,2554,NA,1350,NA,NA,NA
2016,"Article 297","XII",1662,763,0,3,0,612,0,17,2,335,164,55,6,432,389,985,NA,631,NA,NA,NA
2016,"Article 298","XII",65,1,0,0,0,1,0,0,0,0,0,0,0,20,20,64,NA,1,NA,NA,NA
2016,"Article 298-1","XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 299","XII",113,12,0,0,0,9,0,0,0,1,0,4,0,76,76,104,NA,9,NA,NA,NA
2016,"Article 300","XII",62,54,0,0,0,52,0,0,0,10,1,0,0,23,23,10,NA,52,NA,NA,NA
2016,"Article 301","XII",925,677,0,3,0,545,0,0,1,67,6,1,4,229,229,376,NA,546,NA,NA,NA
2016,"Article 302","XII",342,220,0,2,0,198,0,0,0,27,12,1,0,69,69,142,NA,198,NA,NA,NA
2016,"Article 303","XII",224,109,0,0,0,93,0,0,0,10,30,0,1,35,35,131,NA,93,NA,NA,NA
2016,"Article 304","XII",322,303,0,6,0,285,0,1,0,103,15,21,8,46,44,28,NA,286,NA,NA,NA
2016,"Others","XII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 305","XIII",309,212,0,10,1,176,0,0,0,10,51,0,0,45,44,121,NA,176,NA,NA,NA
2016,"Article 306","XIII",10,9,0,0,0,7,0,0,0,2,2,0,0,0,0,3,NA,7,NA,NA,NA
2016,"Article 307","XIII",2293,869,7,31,0,634,0,0,0,159,118,0,9,774,767,1614,NA,634,NA,NA,NA
2016,"Article 308","XIII",28,27,0,0,0,27,0,0,0,6,4,1,0,3,3,1,NA,27,NA,NA,NA
2016,"Article 309","XIII",17398,10360,6,97,0,9726,47,44,10,3488,32,164,115,12355,12308,7421,NA,9827,NA,NA,NA
2016,"Article 310","XIII",1766,1527,2,4,0,1367,108,10,1,222,6,0,2,1806,1797,265,NA,1486,NA,NA,NA
2016,"Article 311","XIII",298,257,0,8,0,225,2,0,0,99,12,1,0,87,86,62,NA,227,NA,NA,NA
2016,"Article 312","XIII",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,NA,NA,NA
2016,"Article 313","XIII",97,67,1,5,0,56,0,0,0,16,3,0,0,5,5,35,NA,56,NA,NA,NA
2016,"Article 314","XIII",7,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,NA,1,NA,NA,NA
2016,"Article 315","XIII",19,15,0,0,0,13,0,1,0,6,2,0,0,10,10,5,NA,14,NA,NA,NA
2016,"Article 316","XIII",10,10,0,0,0,10,0,0,0,6,0,0,0,6,6,0,NA,10,NA,NA,NA
2016,"Article 317","XIII",460,395,0,3,0,377,0,2,0,161,7,8,0,157,154,75,NA,379,NA,NA,NA
2016,"Article 318","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 319","XIII",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,NA,NA,NA
2016,"Article 320","XIII",128,49,0,0,0,39,6,0,0,1,0,0,0,104,104,83,NA,45,NA,NA,NA
2016,"Article 321","XIII",131,69,1,3,0,59,0,0,0,19,1,1,0,65,65,68,NA,59,NA,NA,NA
2016,"Article 321-1","XIII",27,5,0,0,0,3,0,0,0,0,1,0,0,8,8,24,NA,3,NA,NA,NA
2016,"Article 321-2","XIII",1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,NA,0,NA,NA,NA
2016,"Article 322","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 323","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 324","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,NA,0,NA,NA,NA
2016,"Article 325","XIII",41,0,0,0,0,0,0,0,0,0,0,0,0,28,28,41,NA,0,NA,NA,NA
2016,"Article 326","XIII",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,0,NA,NA,NA
2016,"Article 327","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Others","XIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 328","XIV",28,1,0,0,0,1,0,0,0,0,0,0,0,11,11,27,NA,1,NA,NA,NA
2016,"Article 329","XIV",7,1,0,0,0,1,0,0,0,0,0,0,0,5,5,6,NA,1,NA,NA,NA
2016,"Article  330","XIV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Article 332","XIV",183,42,1,1,1,34,0,0,1,3,20,0,2,35,34,144,NA,35,NA,NA,NA
2016,"Article 332-1","XIV",77,19,0,1,1,16,0,0,0,0,2,0,0,9,9,59,NA,16,NA,NA,NA
2016,"Article 333","XIV",39,25,0,0,0,23,0,0,0,0,2,0,0,9,9,16,NA,23,NA,NA,NA
2016,"Article 334","XIV",4,2,0,0,0,2,0,0,0,0,0,0,0,1,1,2,NA,2,NA,NA,NA
2016,"Article  335","XIV",448,98,0,4,0,89,0,0,0,1,0,0,0,450,450,355,NA,89,NA,NA,NA
2016,"Article 336","XIV",36,8,0,2,0,6,0,0,0,0,0,0,0,28,28,28,NA,6,NA,NA,NA
2016,"Article  336-1","XIV",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,NA,NA,NA
2016,"Article 337","XIV",47,4,0,0,0,4,0,0,0,0,0,0,0,34,34,43,NA,4,NA,NA,NA
2016,"Others","XIV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 338","XV",10,5,0,2,0,3,0,0,0,1,0,1,1,10,10,5,NA,3,NA,NA,NA
2016,"Article 339","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 340","XV",12,6,1,0,0,0,0,0,0,0,0,0,0,2,1,10,NA,0,NA,NA,NA
2016,"Article 341","XV",273,3,0,0,0,1,0,0,0,1,0,0,0,6,5,271,NA,1,NA,NA,NA
2016,"Article 342","XV",475,195,2,4,0,167,0,2,0,33,10,73,4,229,229,300,NA,169,NA,NA,NA
2016,"Article 343","XV",74,16,0,2,0,13,0,0,0,2,2,5,0,49,49,59,NA,13,NA,NA,NA
2016,"Article 344","XV",11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,NA,1,NA,NA,NA
2016,"Article 345","XV",967,500,5,12,0,428,0,9,0,107,22,198,8,295,293,511,NA,437,NA,NA,NA
2016,"Article 345-1","XV",35,7,0,1,0,6,0,0,0,0,0,0,0,6,6,28,NA,6,NA,NA,NA
2016,"Article 346","XV",19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,NA,1,NA,NA,NA
2016,"Article 347","XV",10,2,0,0,0,2,0,0,0,2,0,1,0,2,2,8,NA,2,NA,NA,NA
2016,"Article  347-1","XV",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,0,NA,NA,NA
2016,"Article 348","XV",278,17,0,0,0,8,0,0,0,2,2,3,0,3,3,270,NA,8,NA,NA,NA
2016,"Article  348-1","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,NA,NA,NA
2016,"Article 349","XV",3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,1,NA,NA,NA
2016,"Article  349-1","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 350","XV",36,6,1,0,0,5,0,0,0,1,0,2,0,9,9,30,NA,5,NA,NA,NA
2016,"Article 351","XV",62,0,0,0,0,0,0,0,0,0,0,0,0,49,49,62,NA,0,NA,NA,NA
2016,"Article 352","XV",4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,NA,0,NA,NA,NA
2016,"Article 353","XV",154,87,1,0,0,83,0,0,0,40,13,0,0,17,17,70,NA,83,NA,NA,NA
2016,"Article  354","XV",25,15,0,0,0,12,0,0,0,0,0,0,0,11,11,13,NA,12,NA,NA,NA
2016,"Article 355","XV",426,24,0,2,0,20,0,0,1,2,4,2,1,471,470,402,NA,21,NA,NA,NA
2016,"Article 356","XV",3907,35,0,3,0,23,1,0,0,4,2,1,0,4928,4916,3868,NA,24,NA,NA,NA
2016,"Article 357","XV",2145,651,0,16,0,588,2,5,0,259,43,86,20,4088,4080,1526,NA,595,NA,NA,NA
2016,"Article 358","XV",13958,4913,2,502,2,4000,112,2,0,395,534,3,10,4691,4676,9323,NA,4114,NA,NA,NA
2016,"Article 359","XV",79,41,0,0,0,36,0,0,0,4,1,0,0,15,15,43,NA,36,NA,NA,NA
2016,"Article 360","XV",189,121,0,0,0,93,0,20,0,60,16,2,0,155,155,76,NA,113,NA,NA,NA
2016,"Others","XV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 361","XVI",494,191,0,18,0,164,0,0,0,7,4,0,0,103,103,312,NA,164,NA,NA,NA
2016,"Article 361-1","XVI",15,5,0,0,0,1,1,0,0,0,0,0,0,2,2,13,NA,2,NA,NA,NA
2016,"Article 361-2","XVI",28,14,0,0,0,13,0,0,0,0,0,0,0,6,6,15,NA,13,NA,NA,NA
2016,"Article 362","XVI",311,261,0,21,0,226,0,0,0,1,44,0,0,30,30,64,NA,226,NA,NA,NA
2016,"Article 363","XVI",15,1,0,0,0,1,0,0,0,0,0,0,0,8,8,14,NA,1,NA,NA,NA
2016,"Article 363-1","XVI",2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,NA,0,NA,NA,NA
2016,"Others","XVI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 364","XVII",3360,133,2,7,1,99,3,0,0,2,11,0,0,1587,1587,3248,NA,102,NA,NA,NA
2016,"Article 364-1","XVII",396,45,0,0,0,36,0,0,0,3,1,0,0,150,149,359,NA,36,NA,NA,NA
2016,"Article  365","XVII",1140,58,0,0,0,46,0,0,0,0,9,2,0,2459,2459,1094,NA,46,NA,NA,NA
2016,"Article 365-1","XVII",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,NA,NA,NA
2016,"Article 365-2","XVII",174,5,0,0,0,4,0,0,0,0,0,0,0,43,43,170,NA,4,NA,NA,NA
2016,"Article 366","XVII",5583,2806,3,49,2,1833,140,0,0,96,116,0,0,1624,1598,3530,NA,1973,NA,NA,NA
2016,"Article  366-1","XVII",58,1,0,0,0,0,0,0,0,0,0,0,0,42,42,58,NA,0,NA,NA,NA
2016,"Article 367","XVII",1706,282,2,3,0,168,71,0,0,4,33,0,0,1169,1168,1461,NA,239,NA,NA,NA
2016,"Article  368","XVII",1578,758,10,10,0,594,0,0,0,9,69,0,0,1069,1069,964,NA,594,NA,NA,NA
2016,"Article  368-2","XVII",43,0,0,0,0,0,0,0,0,0,0,0,0,17,17,43,NA,0,NA,NA,NA
2016,"Article  368-3","XVII",58,35,0,2,0,28,3,0,0,0,0,0,0,14,14,25,NA,31,NA,NA,NA
2016,"Article  368-4","XVII",15,12,0,0,0,9,0,0,0,0,0,0,0,2,2,6,NA,9,NA,NA,NA
2016,"Article  369","XVII",430,207,2,10,0,148,22,0,0,12,8,5,0,416,416,248,NA,170,NA,NA,NA
2016,"Article  369-2","XVII",254,197,1,0,0,179,0,0,0,6,11,0,0,37,37,74,NA,179,NA,NA,NA
2016,"Article  369-3","XVII",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,NA,NA,NA
2016,"Article  370","XVII",23,1,0,1,0,0,0,0,0,0,0,0,0,25,25,22,NA,0,NA,NA,NA
2016,"Others","XVII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 371","XVIII",60,14,0,1,0,13,0,0,0,0,2,0,0,67,67,46,NA,13,NA,NA,NA
2016,"Article 372","XVIII",37,3,0,0,0,3,0,0,0,0,0,0,0,63,63,34,NA,3,NA,NA,NA
2016,"Article 373","XVIII",20,0,0,0,0,0,0,0,0,0,0,0,0,43,43,20,NA,0,NA,NA,NA
2016,"Article 374","XVIII",37,2,0,0,0,2,0,0,0,0,0,0,0,83,83,35,NA,2,NA,NA,NA
2016,"Article 375","XVIII",174,7,0,0,0,6,0,0,0,0,2,0,0,200,200,168,NA,6,NA,NA,NA
2016,"Article 376","XVIII",57,3,0,1,0,2,0,0,0,0,0,0,0,43,43,54,NA,2,NA,NA,NA
2016,"Article 376-1","XVIII",37,3,0,0,0,2,0,0,0,0,0,0,0,24,24,35,NA,2,NA,NA,NA
2016,"Article 377","XVIII",27,6,0,0,0,6,0,0,0,4,0,1,0,13,13,21,NA,6,NA,NA,NA
2016,"Article 378","XVIII",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,NA,0,NA,NA,NA
2016,"Article 379","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 380","XVIII",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,0,NA,NA,NA
2016,"Article 381","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 382","XVIII",3858,81,0,3,0,64,0,0,0,18,0,0,0,3648,3648,3791,NA,64,NA,NA,NA
2016,"Article 383","XVIII",534,110,0,5,0,93,1,0,0,15,0,9,3,333,332,434,NA,94,NA,NA,NA
2016,"Article 384","XVIII",684,99,0,4,2,83,3,0,0,8,0,2,6,295,295,592,NA,86,NA,NA,NA
2016,"Article 385","XVIII",24,3,0,0,0,3,0,0,0,0,0,0,0,19,19,21,NA,3,NA,NA,NA
2016,"Article 386","XVIII",66,4,0,0,0,4,0,0,0,1,0,1,0,42,42,62,NA,4,NA,NA,NA
2016,"Article  387","XVIII",37,0,0,0,0,0,0,0,0,0,0,0,0,31,31,37,NA,0,NA,NA,NA
2016,"Article 388","XVIII",873,49,9,1,0,34,3,0,0,0,0,0,0,331,330,825,NA,37,NA,NA,NA
2016,"Article 389","XVIII",1481,817,1,15,0,784,1,0,0,680,0,5,6,1133,1132,679,NA,785,NA,NA,NA
2016,"Article 389-1","XVIII",59,2,0,0,0,1,0,0,0,1,0,0,0,76,76,58,NA,1,NA,NA,NA
2016,"Article 390","XVIII",62,42,0,2,0,36,0,0,0,30,0,4,0,24,23,23,NA,36,NA,NA,NA
2016,"Article 391","XVIII",86,78,0,1,0,72,0,0,0,65,0,0,0,26,26,13,NA,72,NA,NA,NA
2016,"Article 392","XVIII",2,2,0,0,0,2,0,0,0,2,0,1,0,1,1,0,NA,2,NA,NA,NA
2016,"Article 393","XVIII",45,37,0,3,0,32,0,0,0,24,3,0,0,14,14,10,NA,32,NA,NA,NA
2016,"Article 394","XVIII",13,8,0,1,0,0,0,6,0,3,0,0,0,7,7,6,NA,6,NA,NA,NA
2016,"Article 395","XVIII",745,523,0,23,0,485,0,1,0,423,0,10,0,562,562,236,NA,486,NA,NA,NA
2016,"Article 396","XVIII",171,72,1,2,0,64,1,0,0,22,1,8,1,83,83,103,NA,65,NA,NA,NA
2016,"Article 397","XVIII",87,0,0,0,0,0,0,0,0,0,0,0,0,95,95,87,NA,0,NA,NA,NA
2016,"Article 398","XVIII",33,3,0,1,0,2,0,0,0,0,0,0,0,13,13,30,NA,2,NA,NA,NA
2016,"Article 399","XVIII",5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,NA,0,NA,NA,NA
2016,"Article 400","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Others","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 402","XIX",75,50,0,2,0,48,0,0,0,0,0,0,0,24,24,25,NA,48,NA,NA,NA
2016,"Article 403","XIX",2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,1,NA,NA,NA
2016,"Article 404","XIX",10,6,0,2,0,4,0,0,0,0,0,2,0,0,0,4,NA,4,NA,NA,NA
2016,"Article 405","XIX",40,28,0,0,0,27,0,0,0,1,0,6,0,11,11,13,NA,27,NA,NA,NA
2016,"Article 406","XIX",84,48,0,0,0,44,0,0,0,1,0,7,0,26,26,40,NA,44,NA,NA,NA
2016,"Article 407","XIX",2345,1898,2,314,0,1572,2,0,0,33,2,3,0,234,228,449,NA,1574,NA,NA,NA
2016,"Article 408","XIX",386,331,2,216,0,107,0,0,0,2,2,2,0,47,44,58,NA,107,NA,NA,NA
2016,"Article 409","XIX",14,8,0,2,0,6,0,0,0,0,0,0,0,7,7,6,NA,6,NA,NA,NA
2016,"Article 410","XIX",177,44,0,3,0,38,0,0,0,3,0,0,0,96,96,136,NA,38,NA,NA,NA
2016,"Article 411","XIX",2,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,NA,1,NA,NA,NA
2016,"Article 412","XIX",12,5,0,1,0,4,0,0,0,0,0,0,0,6,6,7,NA,4,NA,NA,NA
2016,"Article 413","XIX",117,76,0,6,0,73,0,0,0,1,0,1,0,15,15,38,NA,73,NA,NA,NA
2016,"Article 414","XIX",116,40,1,2,0,37,0,0,0,0,0,5,0,52,52,76,NA,37,NA,NA,NA
2016,"Article 415","XIX",43,14,1,2,0,10,0,0,0,0,0,2,0,24,24,30,NA,10,NA,NA,NA
2016,"Article 416","XIX",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,0,NA,NA,NA
2016,"Article 417","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 418","XIX",5,2,0,0,0,2,0,0,0,0,0,1,0,0,0,3,NA,2,NA,NA,NA
2016,"Article 419","XIX",17,2,0,0,0,2,0,0,0,0,0,0,0,12,12,15,NA,2,NA,NA,NA
2016,"Article 420","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 421","XIX",5,4,0,0,0,3,0,1,0,1,0,0,0,0,0,1,NA,4,NA,NA,NA
2016,"Article 422","XIX",8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,NA,0,NA,NA,NA
2016,"Article 425","XIX",105,15,0,0,4,9,0,0,0,1,0,0,0,75,75,92,NA,9,NA,NA,NA
2016,"Article 426","XIX",19,5,0,0,0,3,0,0,0,0,0,0,0,11,11,16,NA,3,NA,NA,NA
2016,"Article  426-1","XIX",65,17,0,0,0,16,0,0,0,0,0,0,0,60,60,49,NA,16,NA,NA,NA
2016,"Article 427","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 428","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 429","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 430","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 431","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 432","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 433","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 434","XIX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Article 435","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Others","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,NA,NA,NA
2016,"Article 436","XX",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article  436-1","XX",20,0,0,0,0,0,0,0,0,0,0,0,0,15,15,20,NA,0,NA,NA,NA
2016,"Article 437","XX",11,8,0,0,0,4,0,0,0,0,3,0,0,0,0,7,NA,4,NA,NA,NA
2016,"Article 438","XX",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,0,NA,NA,NA
2016,"Article 439","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 440","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 441","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Article 442","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 443","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 444","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Article 445","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 446","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2016,"Article 447","XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,NA
2016,"Others","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA
