"Year","Chapter","IsChp","Article","Art","FS22X1","FS22X2","FS22X3","FS22X4","FS22X5","FS22X6","FS22X7","FS22X8","FS22X9","FS22X10","FS22X11","FS22X12","FS22X13","FS22X14","FS22X15","FS22X16","FS22X17","FS22X18","FS22X19","FS22X20","FS22X21","FS22X22","FS22X23","FS22X24","FS22X25","FS22X26","FS22X27","FS22X28","FS22X29","FS22X30","FS22X31","FS22X32","FS22X33","FS22X34","FS22X35","FS22X36","FS22X37","FS22X38","FS22X39","FS22X40","FS22X41","FS22X42","FS22X43","FS22X44","FS22X45","FS22X46","FS22X47"
2021,"I",TRUE,"Злочини проти основ національної безпеки України (р. І Кримінального кодексу України )",NA,0,0,0,0,0,106,18,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,9,3,0,0,0,0,1,0,3,0,2,9,6,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Дії, спрямовані на насильницьку зміну чи повалення конституційного ладу або на захоплення державної влади, ст. 109","109",0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Посягання на територіальну цілісність і недоторканість України, ст. 110","110",0,0,0,0,0,90,14,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Фінансування дій, вчинених з метою насильницької зміни чи повалення конституційного ладу або захоплення державної влади, зміни меж території або державного кордону України, ст. 110-2","110-2",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Державна зрада, ст. 111","111",0,0,0,0,0,8,4,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,6,3,0,0,0,0,0,0,1,0,2,8,6,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Посягання на життя державного чи громадського діяча, ст. 112","112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Диверсія, ст. 113","113",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Шпигунство, ст. 114","114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"I",FALSE,"Перешкоджання законній діяльності Збройних Сил України та інших військових формувань, ст. 114-1","114-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"II",TRUE,"Кримінальні правопорушення проти життя та здоров'я особи (р. ІІ Кримінального кодексу України )",NA,129,45,46,11,27,2130,155,0,0,2,2,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,30,0,17,0,0,0,2,2,1,0,2,37,7,0,27,8,0,0,42,NA,NA
2021,"II",FALSE,"Умисне вбивство, ст. 115","115",10,4,4,0,2,292,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,0,9,NA,NA
2021,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст. 118","118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст. 121","121",21,8,7,2,4,299,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,1,0,0,0,0,9,1,0,6,2,0,0,9,NA,NA
2021,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст. 122","122",35,14,10,2,9,235,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,2,0,4,1,0,0,5,NA,NA
2021,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",0,0,0,0,0,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,2,0,1,0,1,223,27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,10,0,6,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,3,NA,NA
2021,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",2,0,1,0,1,173,27,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,10,0,6,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,3,NA,NA
2021,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"III",FALSE,"Захоплення заручників, ст. 147","147",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"III",FALSE,"Торгівля людьми, ст. 149","149",0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,10,6,3,0,1,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,NA,NA
2021,"IV",FALSE,"Згвалтування, ст. 152","152",8,6,2,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,NA,NA
2021,"IV",FALSE,"Сексуальне насильство, ст. 153","153",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",2,0,1,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,3,1,1,0,1,342,18,0,0,2,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,16,0,15,0,0,0,1,0,0,0,1,4,0,0,2,0,0,0,3,NA,NA
2021,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",0,0,0,0,0,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA
2021,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ Кримінального кодексу України )",NA,335,184,94,19,38,6178,425,1,2,7,31,0,18,7,6,38,0,1,20,17,11,6,0,1,17,7,103,3,52,1,0,6,12,3,3,2,28,36,8,0,18,1,3,0,31,NA,NA
2021,"VI",FALSE,"Крадіжка, ст. 185","185",261,155,72,12,22,4376,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0,16,2,0,10,1,3,0,15,NA,NA
2021,"VI",FALSE,"Грабіж, ст. 186","186",37,17,13,3,4,578,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,NA,NA
2021,"VI",FALSE,"Розбій, ст. 187","187",23,10,6,2,5,412,28,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,1,NA,NA
2021,"VI",FALSE,"Вимагання, ст. 189","189",3,0,1,1,1,177,46,0,1,0,5,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,15,0,8,0,0,1,5,1,0,0,0,1,1,0,0,0,0,0,1,NA,NA
2021,"VI",FALSE,"Шахрайство, ст. 190","190",17,2,5,3,7,759,82,0,0,0,4,0,2,2,0,1,0,0,1,0,2,0,0,0,10,6,31,2,13,1,0,2,7,1,1,0,3,3,0,0,2,0,0,0,9,NA,NA
2021,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",0,0,0,0,0,64,9,1,1,6,22,0,14,2,6,36,0,1,18,17,9,5,0,1,5,0,39,1,16,0,0,3,0,1,1,2,25,8,5,0,1,0,0,0,5,NA,NA
2021,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",4,1,3,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA
2021,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,3,2,0,0,1,356,122,1,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,6,1,3,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,NA,NA
2021,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст. 199","199",0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,NA,NA
2021,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст. 203-2","203-2",0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",0,0,0,0,0,84,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",2,1,0,0,1,26,47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації,  ст. 206-2","206-2",0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",1,1,0,0,0,39,15,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом, ст. 213","213",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу України )",NA,2,0,0,1,1,338,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,NA,NA
2021,"VIII",FALSE,"Порушення правил охорони або використання надр, ст. 240","240",0,0,0,0,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",1,0,0,0,1,196,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
2021,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,9,2,4,0,3,766,119,2,0,1,5,1,0,4,0,2,0,0,0,2,0,0,0,0,4,0,28,1,13,0,0,0,7,0,2,0,0,22,2,1,13,2,0,0,25,NA,NA
2021,"IX",FALSE,"Створення злочинної організації, ст. 255","255",0,0,0,0,0,167,56,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,13,1,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA
2021,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"IX",FALSE,"Бандитизм, ст. 257","257",0,0,0,0,0,64,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2021,"IX",FALSE,"Терористичний акт, ст. 258","258",0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
