"Year","Chapter","IsChp","Article","Art","FS27X1","FS27X2","FS27X3","FS27X4","FS27X5","FS27X6","FS27X7","FS27X8"
2023,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0
2023,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на військову службу під час мобілізації, на особливий період, на військову службу за призовом осіб із числа резервістів в особливий період, ст.336","336",0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",0,0,0,0,0,0,0,0
2023,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст. 345","345",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Погроза або насильство щодо журналіста, ст. 345-1","345-1",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст. 347","347",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст. 347-1","347-1",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст. 348","348",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Посягання на життя журналіста, ст. 348-1","348-1",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст. 349","349",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Захоплення журналіста як заручника, ст. 349-1","349-1",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових забов’язань, ст. 355","355",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст. 357","357",0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, збут чи використання підроблених документів, печаток, штампів, ст. 358","358",0,0,0,0,0,0,0,0
2023,"XVI",TRUE,"Кримінальні правопорушення у сфері використання електронно-обчислювальних машин (комп'ютерів), систем та комп'ютерних мереж і мереж електрозв'язку  (р. XVI Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XVI",FALSE,"Несанкціоноване втручання в роботу інформаційних (автоматизованих), електронних комунікаційних, інформаційно-комунікаційних систем, електронних комунікаційних мереж, ст.361","361",0,0,0,0,0,0,0,0
2023,"XVI",FALSE,"Створення з метою протиправного використання, розповсюдження або збуту шкідливих програмних чи технічних засобів, а також їх розповсюдження або збут, ст.361-1","361-1",0,0,0,0,0,0,0,0
2023,"XVI",FALSE,"Несанкціоновані збут або розповсюдження інформації з обмеженим доступом, яка зберігається в електронно-обчислювальних машинах (комп'ютерах), автоматизованих системах, комп'ютерних мережах або на носіях такої інформації, ст. 361-2","361-2",0,0,0,0,0,0,0,0
2023,"XVI",FALSE,"Несанкціоновані дії з інформацією, яка оброблюється в електронно-обчислювальних машинах (комп’ютерах), автоматизованих системах, комп'ютерних мережах або зберігається на носіях такої інформації, вчинені особою, яка має право доступу до неї, ст. 362","362",0,0,0,0,0,0,0,0
2023,"XVII",TRUE,"Кримінальні правопорушення у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг (р. XVII Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Зловживання владою або службовим становищем, ст. 364","364",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст. 364-1","364-1",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Перевищення влади або службових повноважень працівником правоохоронного органу, ст. 365","365",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Зловживання повноваженями особами, які надають публічні послуги, ст. 365-2","365-2",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Службове підроблення, ст. 366","366",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Декларування недостовірної інформації, ст. 366-2","366-2",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Службова недбалість, ст. 367","367",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст. 368","368",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст. 368-3","368-3",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Підкуп особи, яка надає публічні послуги, ст. 368-4","368-4",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Незаконне збагачення, ст. 368-5","368-5",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Пропозиція, обіцянка або надання неправомірної вигоди службовій особі,  ст. 369","369",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Зловживання впливом, ст. 369-2","369-2",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Протиправний вплив на результати офіційних спортивних змагань, ст. 369-3","369-3",0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Провокація підкупу, ст. 370","370",0,0,0,0,0,0,0,0
2023,"XVIII",TRUE,"Кримінальні правопорушення проти правосуддя (р. XVIII Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Постановлення суддею (суддями) завідомо неправосудного вироку, рішення, ухвали або постанови, ст. 375","375",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Погроза або насильство щодо судді, народного засідателя чи присяжного,  ст. 377","377",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Посягання на життя судді, народного засідателя чи присяжного у зв’язку з їх діяльністю, пов’язаною із здійсненням  правосуддя, ст. 379","379",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Невиконання судового рішення, ст. 382","382",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Умисне невиконання угоди про примирення або про визнання винуваності,  ст. 389-1*","389-1",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Дії, що дезорганізують роботу установ виконання покарань, ст. 392","392",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Втеча з місця позбавлення волі або з-під варти, ст. 393","393",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Порушення правил адміністративного нагляду, ст. 395*","395",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Погроза або насильство щодо захисника чи представника особи, ст. 398","398",0,0,0,0,0,0,0,0
2023,"XVIII",FALSE,"Посягання на життя захисника чи представника особи у зв’язку з діяльністю, пов’язаною з наданням правової допомоги, ст. 400","400",0,0,0,0,0,0,0,0
2023,"XIX",TRUE,"Кримінальні правопорушення проти встановленого порядку несення військової служби  (військові кримінальні правопорушення) (р. XIХ Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Опір начальникові або примушування його до порушення службових обов’язків, ст. 404","404",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Погроза або насильство щодо начальника, ст. 405","405",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення статутних правил взаємовідносин між війсковослужбовцями за відсутності відносин підлеглості, ст. 406","406",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Самовільне залишення військової частини або місця служби, ст. 407","407",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Дезертирство, ст. 408","408",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Ухилення від військової служби шляхом самокалічення або іншим способом, ст. 409","409",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Викрадення, привласнення, вимагання військовослужбовцем зброї, бойових припасів, вибухових або інших бойових речовин, засобів пересування,  військової та спеціальної техніки чи іншого військового майна, а також заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 410","410",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Умисне знищення або пошкодження військового майна, ст. 411","411",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил поводження зі зброєю, а також із речовинами і предметами, що становлять підвищену небезпеку для оточення, ст. 414","414",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил водіння або експлуатації машин, ст. 415","415",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил польотів або підготовки до них, ст. 416","416",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил кораблеводіння, ст. 417","417",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення статутних правил вартової служби чи патрулювання, ст. 418","418",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил несення прикордонної служби, ст. 419","419",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення правил несення бойового чергування, ст. 420","420",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Порушення статутних правил внутрішньої служби, ст. 421","421",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Розголошення відомостей військового характеру, що становлять державну таємницю, або втрата документів чи матеріалів, що містять такі відомості,  ст. 422","422",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Недбале ставлення до військової служби, ст. 425","425",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Бездіяльність військової влади, ст. 426","426",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Перевищення військовою службовою особою влади чи службових повноважень, ст. 426-1","426-1",0,0,0,0,0,0,0,0
2023,"XIX",FALSE,"Образа честі і гідності військовослужбовця, погроза військовослужбовцю, ст.435-1","435-1",0,0,0,0,0,0,0,0
2023,"XX",TRUE,"Кримінальні правопорушення проти миру, безпеки людства та міжнародного правопорядку (р. XX Кримінального кодексу України )",NA,0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Пропаганда війни, ст. 436","436",0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Виготовлення, поширення комуністичної, нацистської символіки та пропаганда комуністичного та націонал-соціалістичного (нацистського) тоталітарних режимів, ст. 436-1","436-1",0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Виправдовування, визнання правомірною, заперечення збройної агресії Російської Федерації проти України, глорифікація її учасників, ст.436-2","436-2",0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Планування, підготовка, розв'язування та ведення агресивної війни, ст. 437","437",0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Порушення законів та звичаїв війни, ст. 438","438",0,0,0,0,0,0,0,0
2023,"XX",FALSE,"Геноцид, ст. 442","442",0,0,0,0,0,0,0,0
